text,label
a selloff in italian financial markets intensified after prime minister mario draghi resigned sparking fresh concerns over the future of the countrys heavily indebted economy ,15
as risk capital has withdrawn from the market stocks are down but they are down more for the riskiest segments of public markets negative earnings and high growth companies and in private markets with more down rounds amp failures for young companies  ,15
after a rough three weeks to start the month the sampp 500 recouped its losses to end may 2022 roughly where it started the equity risk premium dropped from 514 to 507 as analysts scaled back earnings mildly but inflation remains the wild card  ,15
futures are down slightly at 845am et  ,15
stock futures look to build on tuesdays rally ,15
the dow is up more than 670 points this afternoon ,15
spyjared examines markets and sectors opening in the green as well as the us dollar and the pricing on btc and wti crude oil ,15
crypto market cap regains 1 trillion ahead of ethereum merge bankruptcy proceedings  by dshollers ,15
stocks tumble into close after apples warning sampp nasdaq fall 08 dow drops 07  by alexandraandnyc ,15
heat map as of 1034am et showing a lot of green dow is up 600 ,15
the dow is now up more than 600 points  ,15
inesferre looks at market and sector gains bank stocks unh ndx leaders chinese stocks the us dollar and wti crude oil prices ,15
spyjared checks out markets opening higher this morning as well as the us dollar and sectors trending in the green ,15
happening now the dow falls 500 points in early trading track the markets here  ,15
stocks slide treasury yield curve inverts following junes shock inflation data  by alexandraandnyc ,15
ndx stocks and sectors fall into the red as markets continue to digest the june cpi data released today ,15
spyjared breaks down the market tumbles from the june cpi data sector losses and the price action surrounding commodities ,15
stock futures sink on cpi data for june u buys is for 44b sfix shares rise on news of stock purchases by william gurley rjf issues a buy rating for bbwi and vsco lays off employees in restructuring ,15
everything in the red today spyjared says on how stocks are performing into the market close energy is down 2 thats as wti crude oil thoroughly crossing down through 100 tech doing poorly health care as well  ,15
stocks open mixed gps ceo sonia syngal steps down and pton outsources equipment production to rexon industrial ,15
tech stocks slammed ahead of inflation earnings nasdaq falls 23 sampp 500 drops 12  by alexandraandnyc ,15
macau shuts all its casinos to curb covid gaming shares plunge ,15
spyjared examines markets opening lower in anticipation of earnings season the early intraday sector action chinese stocks arkk etf components and the us dollar and euro ,15
the dow slipped and the euro strengthened against the dollar after the european central bank raised interest rates ,15
us stock futures pointed to a flat open on wall street as earnings season continued ,15
technology and other growth stocks moved higher as more earnings reports rolled in nasdaq gained about 16 ,15
the dow is close to flat as more earnings reports roll in that are being interpreted by investors as mixed signals about the economy ,15
us stock futures ticked higher ahead of home sales figures and another set of major corporate earnings reports ,15
the sampp 500 chalked up a 28 gain as investors gleaned some hopeful signs about the consumer in earnings reports ,15
us stock futures edged higher as investors looked past quarterly results from financial companies to earnings reports from other sectors of the economy ,15
some traders attributed the afternoons market dip to a report that apple plans to slow its hiring next year  ,15
us stock futures gained ahead of another wave of corporate earnings reports and data on confidence among us home builders ,15
the stock market is plummeting and some amateur investors see that as good reason to jump in ,15
traders are betting on bigger losses for stocks after a stretch that has pushed the sampp 500 toward its worst start to a year in nearly a century ,15
us stock futures were little changed with another round of earnings reports from major financial institutions on tap ,15
the sampp 500 suffered its fifth consecutive day of losses as earnings season kicked off with the first reports from major banks ,15
the dow opened about 500 points lower and the sampp 500 was on course for its fifth consecutive day of losses as earnings season kicked off ,15
as bonds and currencies undergo their sharpest bouts of volatility since the onset of the pandemic stocks appear stable ,15
us stock futures slipped as earnings season was set to kick off with the first set of reports from major financial institutions ,15
the sampp 500 dropped about 05 after inflation reached a new fourdecade high ,15
the dow fell and bond yields jumped after inflation reached a new fourdecade high ,15
us stock futures were little changed ahead of consumer inflation figures that will be closely watched for signs that tighter centralbank policy is helping to cool the surge in prices ,15
the sampp and nasdaq lost nearly 1 oil prices and bond yields also fell on worries that major economies are headed toward a recession ,15
us stock indexes were mixed tuesday while oil prices and bond yields fell on worries that major economies are headed toward a recession ,15
us stock futures edged down with investors on edge ahead of inflation data and the first wave of earnings reports from the second quarter ,15
the sampp 500 fell more than 1 as investors worried about the impact of inflation on this weeks corporate earnings reports ,15
us stocks fell as earnings season is set to kick off this week and investors worried about the impact of inflation on corporate profits ,15
